,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,Severity,Unnamed: 16,round_time,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
6026,37.12836,-121.37682,367.0,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,h,2.0NRT,303.9,34.6,D,,36.94815249,,20:00:00,2020-08-26 20:00:00+00:00,28.963,37.616684,13.063,30.564148,0.0,0.0,0.0,0.0,0.0,1010.3,974.4068,0.0,0.0,0.0,0.0,0.6581498,2.4931662,9.178235,11.592894,228.17992,233.84172,30.239998,29.563,25.163,24.913,19.913,0.241,0.276,0.298,0.373
6027,37.1292,-121.37346,367.0,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,h,2.0NRT,303.6,23.9,D,,36.81045398,,20:00:00,2020-08-26 20:00:00+00:00,29.398499,37.738,13.4985,31.149452,0.0,0.0,0.0,0.0,0.0,1010.3,981.8121,0.0,0.0,0.0,0.0,0.6632707,2.5515385,9.178235,11.592894,228.17992,233.84172,30.239998,29.998499,25.5985,25.3485,20.3485,0.241,0.276,0.298,0.373
6028,37.11838,-121.39489,345.2,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,315.2,33.1,D,,34.76055773,,20:00:00,2020-08-26 20:00:00+00:00,28.2665,36.091953,11.8165,28.687668,0.0,0.0,0.0,0.0,0.0,1010.3,956.75037,0.0,0.0,0.0,0.0,0.6648625,2.453299,13.479583,17.595861,235.88548,239.23735,37.8,28.7665,24.0665,24.2665,19.6665,0.134,0.159,0.208,0.3
6029,37.12121,-121.38361,342.8,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,302.2,13.6,D,,34.2709009,,20:00:00,2020-08-26 20:00:00+00:00,27.935,35.999123,11.485001,28.252354,0.0,0.0,0.0,0.0,0.0,1010.3,951.2328,0.0,0.0,0.0,0.0,0.6604874,2.410009,13.479583,17.595861,235.88548,239.23735,37.8,28.435,23.734999,23.935,19.335,0.134,0.159,0.208,0.3
6030,37.12443,-121.37077,355.9,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,312.3,23.9,D,,35.70641579,,20:00:00,2020-08-26 20:00:00+00:00,28.9825,37.622116,13.0824995,30.590279,0.0,0.0,0.0,0.0,0.0,1010.3,974.7377,0.0,0.0,0.0,0.0,0.65837973,2.495756,9.178235,11.592894,228.17992,233.84172,30.239998,29.5825,25.1825,24.9325,19.9325,0.241,0.276,0.298,0.373
6031,37.1175,-121.39843,367.0,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,h,2.0NRT,308.3,33.1,D,,36.92884896,,20:00:00,2020-08-26 20:00:00+00:00,27.675499,34.522903,10.625501,27.279644,0.0,0.0,0.0,0.0,0.0,1010.1,951.9571,0.0,0.0,0.0,0.0,0.66569495,2.428705,16.075521,21.178896,235.95401,238.20113,41.760002,27.175499,22.825499,23.4755,18.7255,0.135,0.153,0.186,0.245
6032,37.11937,-121.39093,367.0,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,h,2.0NRT,309.4,51.0,D,,37.1592044,,20:00:00,2020-08-26 20:00:00+00:00,28.2535,36.088318,11.8035,28.670559,0.0,0.0,0.0,0.0,0.0,1010.3,956.53357,0.0,0.0,0.0,0.0,0.66469115,2.451589,13.479583,17.595861,235.88548,239.23735,37.8,28.7535,24.0535,24.2535,19.6535,0.134,0.159,0.208,0.3
6033,37.12202,-121.38037,367.0,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,h,2.0NRT,305.0,13.6,D,,36.67790308,,20:00:00,2020-08-26 20:00:00+00:00,28.1755,36.06648,11.7255,28.56797,0.0,0.0,0.0,0.0,0.0,1010.3,955.2331,0.0,0.0,0.0,0.0,0.66366297,2.441351,13.479583,17.595861,235.88548,239.23735,37.8,28.6755,23.9755,24.1755,19.5755,0.134,0.159,0.208,0.3
6034,37.12362,-121.37402,367.0,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,h,2.0NRT,307.6,34.6,D,,36.94815249,,20:00:00,2020-08-26 20:00:00+00:00,28.800499,37.571358,12.900499,30.346699,0.0,0.0,0.0,0.0,0.0,1010.3,971.6555,0.0,0.0,0.0,0.0,0.65623313,2.4716773,9.178235,11.592894,228.17992,233.84172,30.239998,29.4005,25.0005,24.7505,19.7505,0.241,0.276,0.298,0.373
6035,37.1126,-121.3962,352.6,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,305.7,11.4,D,,35.21732548,,20:00:00,2020-08-26 20:00:00+00:00,26.23,38.22503,10.879999,26.50173,0.0,0.0,0.0,0.0,0.0,1010.5,955.5076,0.0,0.0,0.0,0.0,0.6277179,2.1051347,12.538134,16.075521,230.82635,235.95401,36.0,26.43,22.13,22.58,18.279999,0.138,0.163,0.214,0.298
6036,37.11353,-121.3925,356.3,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,308.1,11.4,D,,35.58533821,,20:00:00,2020-08-26 20:00:00+00:00,27.5845,34.49739,10.5345,27.161873,0.0,0.0,0.0,0.0,0.0,1010.1,950.44434,0.0,0.0,0.0,0.0,0.66441,2.4167976,16.075521,21.178896,235.95401,238.20113,41.760002,27.0845,22.734499,23.3845,18.6345,0.135,0.153,0.186,0.245
6037,37.1145,-121.38865,343.7,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,301.9,9.3,D,,34.30508072,,20:00:00,2020-08-26 20:00:00+00:00,27.421999,34.45181,10.372001,26.951918,0.0,0.0,0.0,0.0,0.0,1010.1,947.7482,0.0,0.0,0.0,0.0,0.66211236,2.395656,16.075521,21.178896,235.95401,238.20113,41.760002,26.921999,22.571999,23.222,18.472,0.135,0.153,0.186,0.245
6038,37.11889,-121.37118,337.6,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,302.4,6.3,D,,33.65974997,,20:00:00,2020-08-26 20:00:00+00:00,28.533,36.16651,12.083,29.039082,0.0,0.0,0.0,0.0,0.0,1010.3,961.2048,0.0,0.0,0.0,0.0,0.6683693,2.488577,13.479583,17.595861,235.88548,239.23735,37.8,29.033,24.333,24.533,19.932999,0.134,0.159,0.208,0.3
6039,37.11971,-121.36788,346.2,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,302.0,5.1,D,,34.49968809,,20:00:00,2020-08-26 20:00:00+00:00,29.812,32.561844,11.612,29.83577,0.0,0.0,0.0,0.0,0.0,1009.7,960.0838,0.0,0.0,0.0,0.0,0.69883525,2.8304453,15.408671,20.26899,232.59457,236.59215,39.96,29.612,24.812,25.362,20.462,0.137,0.157,0.194,0.26
6040,37.11823,-121.3521,351.7,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,304.7,8.8,D,,35.09434942,,20:00:00,2020-08-26 20:00:00+00:00,31.388,29.027428,11.238,31.085987,0.0,0.0,0.0,0.0,0.0,1009.0,970.0773,0.0,0.0,0.0,0.0,0.7324283,3.2591631,16.641972,20.808498,231.14662,232.73352,39.239998,33.888,27.388,27.638,21.938,0.084,0.13,0.152,0.16
6041,37.11906,-121.3488,367.0,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,h,2.0NRT,304.4,8.8,D,,36.61613179,,20:00:00,2020-08-26 20:00:00+00:00,31.544,29.069859,11.394,31.289852,0.0,0.0,0.0,0.0,0.0,1009.0,972.69183,0.0,0.0,0.0,0.0,0.73461306,3.2861252,16.641972,20.808498,231.14662,232.73352,39.239998,34.044003,27.544,27.794,22.094,0.084,0.13,0.152,0.16
6042,37.11275,-121.35224,339.9,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,304.7,6.6,D,,33.89237535,,20:00:00,2020-08-26 20:00:00+00:00,26.36,38.26159,11.009999,26.67082,0.0,0.0,0.0,0.0,0.0,1010.5,957.6903,0.0,0.0,0.0,0.0,0.62942594,2.1200542,12.538134,16.075521,230.82635,235.95401,36.0,26.560001,22.26,22.710001,18.41,0.138,0.163,0.214,0.298
6043,37.11359,-121.34891,335.5,0.34,0.56,2020-08-26,20:18:00,N20,J1 VIIRS C1,n,2.0NRT,302.4,4.1,D,,33.42256604,,20:00:00,2020-08-26 20:00:00+00:00,26.503,38.30178,11.153,26.857159,0.0,0.0,0.0,0.0,0.0,1010.5,960.096,0.0,0.0,0.0,0.0,0.6313022,2.1365693,12.538134,16.075521,230.82635,235.95401,36.0,26.703001,22.403,22.853,18.553,0.138,0.163,0.214,0.298
6044,37.29686,-121.43584,336.6,0.55,0.68,2020-08-26,22:00:00,N20,J1 VIIRS C1,l,2.0NRT,306.8,5.1,D,,33.54484425,,22:00:00,2020-08-26 22:00:00+00:00,31.636,23.009577,7.9860005,30.311134,0.0,0.0,0.0,0.0,0.0,1008.6,932.0002,0.0,0.0,0.0,0.0,0.7179625,3.5860963,16.071491,21.188072,254.40712,260.21765,43.199997,35.586002,27.935999,26.935999,21.435999,0.132,0.15,0.165,0.207
6045,37.450153,-121.737236,306.34,0.41,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,291.12,0.6,N,0.0,28.95332699,,10:00:00,2020-08-26 10:00:00+00:00,18.325499,82.93651,15.375501,19.720852,0.0,0.0,0.0,0.0,0.0,1010.5,970.1532,0.0,0.0,0.0,0.0,0.0,0.3595991,2.8799999,3.7585104,180.0,163.30067,6.4799995,20.5255,24.8755,23.175499,19.0255,0.114,0.151,0.181,0.27
6046,37.446762,-121.738083,305.71,0.41,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,290.87,0.6,N,0.0,28.89379844,,10:00:00,2020-08-26 10:00:00+00:00,18.130499,82.91319,15.1805,19.45049,0.0,0.0,0.0,0.0,0.0,1010.5,966.74695,0.0,0.0,0.0,0.0,0.0,0.35572124,2.8799999,3.7585104,180.0,163.30067,6.4799995,20.3305,24.6805,22.9805,18.8305,0.114,0.151,0.181,0.27
6047,37.455639,-121.933891,308.58,0.41,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,289.54,0.58,N,2.0,29.16473953,,10:00:00,2020-08-26 10:00:00+00:00,17.368,88.0457,15.368,18.288374,0.0,0.0,0.0,0.0,0.0,1010.4,1008.61957,0.0,0.0,0.0,0.0,0.0,0.23721159,6.12,4.39436,331.9276,325.0079,10.08,22.018002,28.468,27.168001,23.768002,0.052,0.19,0.271,0.341
6048,37.453259,-121.931419,304.88,0.41,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,289.31,0.85,N,2.0,28.81842834,,10:00:00,2020-08-26 10:00:00+00:00,17.459,88.053566,15.459001,18.414818,0.0,0.0,0.0,0.0,0.0,1010.4,1010.28125,0.0,0.0,0.0,0.0,0.0,0.23841858,6.12,4.39436,331.9276,325.0079,10.08,22.109001,28.559,27.259,23.859001,0.052,0.19,0.271,0.341
6049,37.211903,-121.900337,299.65,0.41,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,289.62,0.42,N,0.0,28.31898992,,10:00:00,2020-08-26 10:00:00+00:00,18.0415,88.950615,16.1915,19.845713,0.0,0.0,0.0,0.0,0.0,1010.6,987.44556,0.0,0.0,0.0,0.0,0.0,0.22873425,2.3051248,1.4399999,218.65984,180.0,6.8399997,22.0415,25.8415,23.891499,19.4415,0.218,0.278,0.31,0.398
6050,37.152664,-122.155396,298.63,0.42,0.38,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,287.89,0.7,N,0.0,28.22603353,,10:00:00,2020-08-26 10:00:00+00:00,13.816,100.0,13.816,14.55401,0.0,0.0,0.0,0.0,3.0,1011.3,976.16815,90.0,100.0,0.0,0.0,0.0,0.0,3.4152596,7.145796,341.56494,319.0857,9.0,16.216002,18.716002,18.566,15.466,0.143,0.169,0.236,0.347
6051,37.079777,-122.112457,298.66,0.42,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,288.53,0.79,N,0.0,28.22996852,,10:00:00,2020-08-26 10:00:00+00:00,14.446501,94.3317,13.5465,15.281054,0.0,0.0,0.0,0.0,1.0,1011.0,950.2255,36.899998,41.0,0.0,0.0,0.0,0.09335613,2.0991426,1.4399999,210.96368,270.0,5.04,17.1965,20.2465,20.3965,16.4965,0.134,0.168,0.236,0.339
6052,37.064209,-122.10157,305.01,0.42,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,287.71,1.15,N,0.0,28.83437967,,10:00:00,2020-08-26 10:00:00+00:00,15.0705,94.35834,14.1705,16.127707,0.0,0.0,0.0,0.0,1.0,1011.0,961.11176,36.899998,41.0,0.0,0.0,0.0,0.09672332,2.0991426,1.4399999,210.96368,270.0,5.04,17.8205,20.870499,21.0205,17.120499,0.134,0.168,0.236,0.339
6053,37.060764,-122.102188,305.11,0.42,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,288.18,0.82,N,0.0,28.83979421,,10:00:00,2020-08-26 10:00:00+00:00,14.934,94.35253,14.033999,15.941822,0.0,0.0,0.0,0.0,1.0,1011.0,958.7217,36.899998,41.0,0.0,0.0,0.0,0.09597802,2.0991426,1.4399999,210.96368,270.0,5.04,17.684,20.734,20.883999,16.984,0.134,0.168,0.236,0.339
6054,37.057327,-122.102844,299.09,0.42,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,287.84,0.82,N,0.0,28.27096588,,10:00:00,2020-08-26 10:00:00+00:00,15.012,94.35587,14.1119995,16.047997,0.0,0.0,0.0,0.0,1.0,1011.0,960.08673,36.899998,41.0,0.0,0.0,0.0,0.09640348,2.0991426,1.4399999,210.96368,270.0,5.04,17.762001,20.812,20.962,17.062,0.134,0.168,0.236,0.339
6055,37.053299,-122.099083,302.61,0.42,0.37,2020-08-26,09:48:00,N,SUOMI VIIRS C2,n,1,287.71,0.79,N,0.0,28.60320306,,10:00:00,2020-08-26 10:00:00+00:00,14.804001,94.34699,13.903999,15.765146,0.0,0.0,0.0,0.0,1.0,1011.0,956.44995,36.899998,41.0,0.0,0.0,0.0,0.0952729,2.0991426,1.4399999,210.96368,270.0,5.04,17.554,20.604,20.754,16.854,0.134,0.168,0.236,0.339
6056,37.150234,-122.155006,333.22,0.39,0.36,2020-08-26,21:06:00,N,SUOMI VIIRS C2,n,1,301.37,3.15,D,0.0,31.52438681,,21:00:00,2020-08-26 21:00:00+00:00,20.0815,52.562687,10.0815,18.969904,0.0,0.0,0.0,0.0,1.0,1011.8,975.9173,21.599998,24.0,0.0,0.0,0.48359355,1.1154189,17.208603,23.441502,307.34943,312.5104,46.44,20.1815,18.0315,18.3815,15.4315,0.143,0.169,0.236,0.347
6057,37.47229,-121.60433,314.2,0.55,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,287.1,1.2,N,,31.26668611,,10:00:00,2020-08-27 10:00:00+00:00,15.018499,64.24567,8.3185,13.893175,0.0,0.0,0.0,0.0,0.0,1010.3,946.24176,0.9,1.0,0.0,0.0,0.007868096,0.61111546,4.6938252,10.464797,175.60138,206.56499,15.119999,19.1185,24.8185,24.1685,19.6185,0.126,0.15,0.172,0.266
6058,37.47174,-121.60428,314.3,0.55,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,287.2,2.1,N,,31.28821452,,10:00:00,2020-08-27 10:00:00+00:00,15.018499,64.24567,8.3185,13.893175,0.0,0.0,0.0,0.0,0.0,1010.3,946.24176,0.9,1.0,0.0,0.0,0.007868096,0.61111546,4.6938252,10.464797,175.60138,206.56499,15.119999,19.1185,24.8185,24.1685,19.6185,0.126,0.15,0.172,0.266
6059,37.45518,-121.60303,310.3,0.55,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,286.6,1.5,N,,30.8826415,,10:00:00,2020-08-27 10:00:00+00:00,16.1955,54.072342,6.8954997,14.992207,0.0,0.0,0.0,0.0,0.0,1010.4,941.744,0.9,1.0,0.0,0.0,0.0031706295,0.8464246,2.8116899,3.0758414,129.80553,249.44386,7.92,18.2955,24.595499,24.095499,19.6955,0.138,0.154,0.193,0.295
6060,37.43531,-121.62524,305.0,0.55,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,287.6,1.7,N,,30.35806194,,10:00:00,2020-08-27 10:00:00+00:00,17.2215,40.78237,3.7715,14.996777,0.0,0.0,0.0,0.0,0.0,1009.6,906.0844,0.0,0.0,0.0,0.0,0.031016408,1.1648229,5.1919937,7.8625183,236.3099,285.94547,12.599999,19.021502,25.421501,24.8715,19.9715,0.135,0.151,0.181,0.282
6061,37.43144,-121.62617,322.0,0.55,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,289.1,2.5,N,,32.05922646,,10:00:00,2020-08-27 10:00:00+00:00,19.358,32.159653,2.3079998,16.55462,0.0,0.0,0.0,0.0,0.0,1008.8,918.72424,0.0,0.0,0.0,0.0,0.061966926,1.5256054,7.2805495,9.983106,261.46933,295.64096,20.880001,23.058,28.708,27.458,21.958,0.125,0.148,0.159,0.203
6062,37.43027,-121.62052,324.8,0.55,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,290.1,2.5,N,,32.33772258,,10:00:00,2020-08-27 10:00:00+00:00,17.2475,40.78988,3.7975001,15.027861,0.0,0.0,0.0,0.0,0.0,1009.6,906.51074,0.0,0.0,0.0,0.0,0.031034732,1.1665888,5.1919937,7.8625183,236.3099,285.94547,12.599999,19.0475,25.4475,24.8975,19.9975,0.135,0.151,0.181,0.282
6063,37.42757,-121.62716,297.1,0.55,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,286.6,2.5,N,,29.58260024,,10:00:00,2020-08-27 10:00:00+00:00,19.306,32.14469,2.2559998,16.493364,0.0,0.0,0.0,0.0,0.0,1008.8,917.866,0.0,0.0,0.0,0.0,0.061896034,1.5210197,7.2805495,9.983106,261.46933,295.64096,20.880001,23.006,28.656,27.406,21.906,0.125,0.148,0.159,0.203
6064,37.12973,-121.38065,298.7,0.38,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,285.8,0.5,N,,29.71600284,,10:00:00,2020-08-27 10:00:00+00:00,13.8825,92.172005,12.6325,14.404856,0.0,0.0,0.0,0.0,0.0,1010.8,973.3898,0.9,1.0,0.0,0.0,0.0,0.12431347,2.0991426,5.7599998,210.96368,270.0,10.440001,20.1825,25.5825,24.882502,19.9825,0.241,0.276,0.298,0.373
6065,37.1279,-121.37199,297.0,0.38,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,285.9,0.9,N,,29.55206352,,10:00:00,2020-08-27 10:00:00+00:00,14.097,92.184555,12.847,14.691143,0.0,0.0,0.0,0.0,0.0,1010.8,977.219,0.9,1.0,0.0,0.0,0.0,0.12584913,2.0991426,5.7599998,210.96368,270.0,10.440001,20.397,25.796999,25.097,20.196999,0.241,0.276,0.298,0.373
6066,37.12701,-121.36781,309.1,0.38,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,286.3,1.0,N,,30.75685151,,10:00:00,2020-08-27 10:00:00+00:00,15.786,71.701195,10.686,12.830187,0.0,0.0,0.0,0.0,0.0,1008.8,978.3476,3.6,4.0,0.0,0.0,0.05588588,0.50801635,21.746502,36.359997,250.6651,258.57886,46.079998,20.935999,28.185999,28.185999,22.585999,0.084,0.13,0.152,0.16
6067,37.12614,-121.36369,312.5,0.38,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,286.1,1.0,N,,31.09502537,,10:00:00,2020-08-27 10:00:00+00:00,15.669,71.6794,10.568999,12.678568,0.0,0.0,0.0,0.0,0.0,1008.8,976.26733,3.6,4.0,0.0,0.0,0.055668287,0.5046228,21.746502,36.359997,250.6651,258.57886,46.079998,20.819,28.069,28.069,22.469,0.084,0.13,0.152,0.16
6068,37.12595,-121.38243,297.4,0.38,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,285.2,0.5,N,,29.58670107,,10:00:00,2020-08-27 10:00:00+00:00,13.5575,92.15292,12.3075,13.972763,0.0,0.0,0.0,0.0,0.0,1010.8,967.6112,0.9,1.0,0.0,0.0,0.0,0.12201691,2.0991426,5.7599998,210.96368,270.0,10.440001,19.8575,25.2575,24.5575,19.6575,0.241,0.276,0.298,0.373
6069,37.12322,-121.36955,296.4,0.38,0.43,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,285.2,0.7,N,,29.48981197,,10:00:00,2020-08-27 10:00:00+00:00,13.622499,92.15675,12.372499,14.059023,0.0,0.0,0.0,0.0,0.0,1010.8,968.76465,0.9,1.0,0.0,0.0,0.0,0.12247312,2.0991426,5.7599998,210.96368,270.0,10.440001,19.9225,25.3225,24.622501,19.7225,0.241,0.276,0.298,0.373
6070,37.11959,-121.35242,295.9,0.38,0.44,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,285.2,1.1,N,,29.44522813,,10:00:00,2020-08-27 10:00:00+00:00,15.5585,71.65878,10.4585,12.535591,0.0,0.0,0.0,0.0,0.0,1008.8,974.3058,3.6,4.0,0.0,0.0,0.055463098,0.5014359,21.746502,36.359997,250.6651,258.57886,46.079998,20.7085,27.9585,27.9585,22.3585,0.084,0.13,0.152,0.16
6071,37.11692,-121.33987,296.6,0.39,0.44,2020-08-27,10:18:00,N20,J1 VIIRS C1,n,2.0NRT,284.9,0.9,N,,29.51227836,,10:00:00,2020-08-27 10:00:00+00:00,11.1235,99.00971,10.9735,10.605793,0.0,0.0,0.0,0.0,3.0,1011.0,964.4504,90.0,100.0,0.0,0.0,0.0,0.013125896,5.6233797,11.726277,219.80553,252.1212,15.84,16.9235,22.6735,23.1235,18.973501,0.138,0.163,0.214,0.298
6072,37.11134,-121.33449,336.1,0.61,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,n,2.0NRT,306.0,4.1,D,,33.48224378,,20:00:00,2020-08-27 20:00:00+00:00,23.548,38.36576,8.548,23.37369,0.0,0.0,0.0,0.0,0.0,1009.9,962.3266,0.0,0.0,0.0,0.0,0.60741824,1.7904445,12.313894,15.484185,232.12495,234.46223,35.64,23.998,20.948,22.798,18.798,0.138,0.163,0.213,0.298
6073,37.26832,-121.53751,367.0,0.62,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,h,2.0NRT,308.9,39.6,D,,37.01249758,,20:00:00,2020-08-27 20:00:00+00:00,26.97,21.729748,3.2700002,25.890495,0.0,0.0,0.0,0.0,0.0,1009.3,916.617,0.0,0.0,0.0,0.0,0.67747104,2.7866602,10.990322,13.53236,211.60745,208.61037,33.839996,28.57,23.57,24.22,19.519999,0.133,0.152,0.184,0.272
6074,37.26677,-121.54269,353.1,0.62,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,n,2.0NRT,305.2,28.9,D,,35.49226476,,20:00:00,2020-08-27 20:00:00+00:00,26.4565,21.597525,2.7565002,25.281471,0.0,0.0,0.0,0.0,0.0,1009.3,908.40436,0.0,0.0,0.0,0.0,0.670953,2.708453,10.990322,13.53236,211.60745,208.61037,33.839996,28.0565,23.0565,23.7065,19.006498,0.133,0.152,0.184,0.272
6075,37.26901,-121.53738,367.0,0.62,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,h,2.0NRT,307.7,26.7,D,,36.84648723,,20:00:00,2020-08-27 20:00:00+00:00,27.1455,21.774942,3.4455001,26.09935,0.0,0.0,0.0,0.0,0.0,1009.3,919.4378,0.0,0.0,0.0,0.0,0.67968756,2.8138256,10.990322,13.53236,211.60745,208.61037,33.839996,28.7455,23.7455,24.3955,19.6955,0.133,0.152,0.184,0.272
6076,37.26745,-121.5425,349.1,0.62,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,n,2.0NRT,309.6,26.7,D,,35.06610132,,20:00:00,2020-08-27 20:00:00+00:00,26.4565,21.597525,2.7565002,25.281471,0.0,0.0,0.0,0.0,0.0,1009.3,908.40436,0.0,0.0,0.0,0.0,0.670953,2.708453,10.990322,13.53236,211.60745,208.61037,33.839996,28.0565,23.0565,23.7065,19.006498,0.133,0.152,0.184,0.272
6077,37.27358,-121.54552,367.0,0.62,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,h,2.0NRT,314.1,38.4,D,,36.99705476,,20:00:00,2020-08-27 20:00:00+00:00,26.4955,21.607567,2.7955003,25.327621,0.0,0.0,0.0,0.0,0.0,1009.3,909.0258,0.0,0.0,0.0,0.0,0.6714498,2.7143269,10.990322,13.53236,211.60745,208.61037,33.839996,28.0955,23.0955,23.7455,19.0455,0.133,0.152,0.184,0.272
6078,37.43373,-121.62196,346.9,0.62,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,n,2.0NRT,307.4,6.7,D,,34.58990256,,20:00:00,2020-08-27 20:00:00+00:00,29.008501,18.608469,2.7585,28.36528,0.0,0.0,0.0,0.0,0.0,1009.0,909.1358,0.0,0.0,0.0,0.0,0.6882567,3.2627702,8.049845,10.182337,190.3048,188.13002,27.72,30.3085,24.008501,24.7085,20.008501,0.133,0.151,0.181,0.282
6079,37.43458,-121.62159,341.2,0.62,0.71,2020-08-27,20:00:00,N20,J1 VIIRS C1,n,2.0NRT,306.3,4.7,D,,33.99722599,,20:00:00,2020-08-27 20:00:00+00:00,28.924002,18.587994,2.674,28.265362,0.0,0.0,0.0,0.0,0.0,1009.0,907.80066,0.0,0.0,0.0,0.0,0.68734366,3.2477067,8.049845,10.182337,190.3048,188.13002,27.72,30.224,23.924002,24.624,19.924002,0.133,0.151,0.181,0.282
6080,37.17788,-121.43388,367.0,0.59,0.53,2020-08-27,21:36:00,N20,J1 VIIRS C1,l,2.0NRT,376.6,300.0,D,,40.36359016,,22:00:00,2020-08-27 22:00:00+00:00,25.8465,26.5741,5.1965,24.771042,0.0,0.0,0.0,0.0,0.0,1008.7,935.61646,0.0,0.0,0.0,0.0,0.6236343,2.44671,11.457958,14.529915,226.27295,228.01286,34.2,27.9965,21.9465,22.8465,18.5965,0.134,0.159,0.207,0.3
6081,37.18319,-121.42789,348.0,0.59,0.53,2020-08-27,21:36:00,N20,J1 VIIRS C1,n,2.0NRT,305.4,55.0,D,,35.32088537,,22:00:00,2020-08-27 22:00:00+00:00,25.5085,26.481857,4.8585,24.36177,0.0,0.0,0.0,0.0,0.0,1008.7,930.07104,0.0,0.0,0.0,0.0,0.61937505,2.4012709,11.457958,14.529915,226.27295,228.01286,34.2,27.658499,21.6085,22.5085,18.2585,0.134,0.159,0.207,0.3
